,Diagnose_KEY,Diagnose_name,Diagnose_Code,Diagnose_Flag,Diagnose_Silver_ID
5477,5478,Komplikace pokusného zavedení embrya při přenosu embrya,N983,,YJ5IZWLL-FK76-ULKC-TDZ6-OAQ9E528QM0B
5478,5479,Jiné komplikace spojené s umělým oplodněním ,N988,LU,DIM9N0XZ-Q942-9TRC-P6YV-9CKGDAVH7722
5479,5480,"Komplikace spojená s umělým oplodněním, NS ",N989,L,DDNFW01D-ZBVF-O2RJ-7PC5-WR8U75XS23QC
5480,5481,Selhání ledvin po výkonu   ,N990,,QCC2YGRX-M89J-ERMP-HE60-5KFFZ7NKT5UF
5481,5482,Striktura uretry po výkonu   ,N991,L,WYPO905L-F6T8-9CX1-NB2K-EGTKHI2HINQV
5482,5483,Pooperační srůsty pochvy    ,N992,L,23ZVIUNB-HYNS-YYBP-IAWG-N1FNQPZU6J15
5483,5484,Výhřez vaginální stěny po hysterektomii  ,N993,L,SJB4JNU8-3RG4-9MXG-XGG9-PZTUS0FWCTQ4
5484,5485,Srůsty pánevní pobřišnice po výkonu  ,N994,,IJ6ZWFNO-9ZYI-MPJO-ZKYE-4P9HLFWZ63VQ
5485,5486,Špatná funkce zevního ústí močového ústrojí ,N995,,UQWS1M5U-NOJZ-VRH6-5B75-SEZ2S6VVBTN1
5486,5487,Jiná onemocnění močové a pohlavní soustavy po,N998,LU,H4L2TBJF-OYTG-N44L-XB3D-FMGU7MYRRTKO
5487,5488,"Onemocnění močové a pohlavní soustavy po výkonech,",N999,L,T5VFH16X-6HBQ-EQA9-K3L2-7BDQDITVM4XM
5488,5489,Břišní těhotenství - graviditas abdominalis  ,O000,,OB9FTAIV-TSVT-QZ7I-XLBO-KREFRC17I8M9
5489,5490,Tubární těhotenství     ,O001,L,VE8SVNYW-9OYO-VBR6-OJB2-NZ3265HYCC1Z
5490,5491,Ovariální těhotenství     ,O002,L,I557PT7K-QO2I-U90B-QBU8-0WFO4J8DT2JG
5491,5492,Jiné mimoděložní těhotenství    ,O008,,ORJ1J7CU-PXGQ-WKFN-U51L-DHM3D8JE3F19
5492,5493,"Mimoděložní těhotenství, NS    ",O009,,20PN10LA-JH2N-B4QX-7XQB-7U2165XTR557
5493,5494,Klasická mola hydatidosa    ,O010,L,5GHBBZNW-PMVK-Z3SM-KGCM-OR92CJZDWLCM
5494,5495,Neúplná nebo částečná mola hydatidosa  ,O011,,OBP1A611-4HJO-LVDB-NGDQ-ZLRI56FYYSH4
5495,5496,"Mola hydatidosa, NS    ",O019,,T495VS7Z-ZVUE-NGGM-F2M7-H95FLCM89CRE
5496,5497,Zaniklé vejce a nehydatidózní mola  ,O020,L,72286B0L-9096-K7IH-HW6Q-40FS1S8RZESF
5497,5498,Zamlklý (nevypuzený) potrat    ,O021,,9MCX5P6A-WM7T-ETZT-W6FG-2SJ92HNBCAVS
5498,5499,Jiné určené anomálie plodového vejce  ,O028,LU,8BE2E4FP-YFON-43NH-DCPA-EK73RLMT66JQ
5499,5500,"Jiné amomálie plodového vejce, NS  ",O029,,B9BG7X7G-6D44-0M56-ZUIR-MCMI69DXY0WJ
5500,5501,"Neúplný potrat, komplikovaný zánětem rodidel a pánevní",O030,LU,8PISEZUE-GEMA-3SZC-MLNB-PWRCUCFYHCPD
5501,5502,Neúplný potrat komplikovaný prodlouženým nebo nadměrným krvácením,O031,,2EBW4HRV-17ZW-3BV9-UJ49-M2Q2I954QTUZ
5502,5503,Neúplný potrat komplikovaný embolizací   ,O032,,L06JQ3N4-GBVY-UNMS-DW95-UNQ5IL2VLDAB
5503,5504,Neúplný potrat s jinými nebo neurčenými komplikacemi,O033,L,7O3DBLPB-KJBW-LQMZ-ZB5K-QI4ATPWWKJY0
5504,5505,Neúplný potrat bez komplikací   ,O034,LU,SCFN7NST-A4FE-NW0N-F8XU-M2J9I1NKWZ03
5505,5506,"Úplný nebo neurčený potrat, komplikovaný infekcí pohlavníapánve",O035,,KC06811J-LH3Y-0E21-GB4D-0EQ5CJ0HVONN
5506,5507,"Úplný nebo neurčený potrat, komplikovaný prodlouženým nebokrvácením",O036,,W88CLBX1-NLBE-CBR7-2PDR-EL00ZRDEN5BS
5507,5508,"Úplný nebo neurčený potrat, komplikovaný embolizací ",O037,,GYGNLZHQ-WHIO-IHE6-CY5B-O3814RSZXUBW
5508,5509,Úplný nebo neurčený potrat s jinými akomplikacemi,O038,L,GA4D4YU0-6EHU-K6NP-N3F9-VDSUNAGJOWPS
5509,5510,Úplný nebo neurčený potrat bez komplikací ,O039,,WZK9E6GO-RNB7-QODY-O2KX-L2SN3Q4QJCV7
5510,5511,"Neúplný potrat, komplikovaný zánětem rodidel a pánevní",O040,L,JFRBWCCB-W38W-KJRF-GQL3-9W1DN665ZJWQ
5511,5512,"Neúplný potrat, komplikovaný  prodlouženým nebo nadměrným",O041,LU,YHG2H3R4-W10N-4WWU-YZWK-H15H2R63ODOA
5512,5513,"Neúplný potrat, komplikovaný  embolizací  ",O042,,UWA455OD-2MJC-JOHM-NVKH-YGQQKGBRVOZH
5513,5514,Neúplný potrat  s jinými nebo neurčenými,O043,,HDB6R02F-7MXL-UPYW-2XZQ-5YWXZMQF1WQF
5514,5515,Neúplný potrat  bez komplikací  ,O044,L,DOBPSQK3-3EW1-4DPR-ZDQX-RP75XT60J28E
5515,5516,"Úplný nebo neurčený potrat, komplikovaný infekcí pohlavníapánve",O045,L,2TRVRY2N-Q991-GVLR-ZK7W-X9FUN6YT9FV0
5516,5517,"Úplný nebo neurčený potrat, komplikovaný prodlouženým nebokrvácením",O046,,YFUZ0NHA-U3NI-TVN5-1LO0-3WVQ3Z74VCAK
5517,5518,"Úplný nebo neurčený potrat, komplikovaný embolizací ",O047,LU,0FSETLTY-VFW0-E6ES-L74A-RF3SGSUZN9ND
5518,5519,"Úplný nebo neurčený potrat, s jinými nebokomplikacemi",O048,L,SSQXAE8Y-I2JM-P3GP-5779-GAAKF6KH64HS
5519,5520,Úplný nebo neurčený potrat bez komplikací ,O049,L,HBNQ51TZ-VZJZ-9NK1-V626-Z5US9F6RBXPL
5520,5521,"Neúplný potrat, komplikovaný zánětem rodidel a pánevní",O050,,4NGRGPF0-RJZU-G7UL-HHLT-B6P3LGLNN6XM
5521,5522,"Neúplný potrat, komplikovaný  prodlouženým nebo nadměrným",O051,,5ZWOGIKK-LG2Z-3M0H-Q20C-MJMI4S0R3KBT
5522,5523,"Neúplný potrat, komplikovaný  embolizací  ",O052,LU,3DAKXBUB-D128-OAAQ-G95P-0JROP2ALL3N4
5523,5524,Neúplný potrat  s jinými nebo neurčenými,O053,L,4P6KB3P2-OHKJ-PR1Q-OTZ8-Q1BEQB4VNVFF
5524,5525,Neúplný potrat  bez komplikací  ,O054,LU,PQ08T4KF-4BRN-XBEO-3FIY-YJT6VNJH3QBF
5525,5526,"Úplný nebo neurčený potrat, komplikovaný infekcí pohlavníapánve",O055,,FWDNDE6K-S4O5-9I3B-J02Z-4C1W9WBZCWW1
5526,5527,"Úplný nebo neurčený potrat, komplikovaný prodlouženým nebokrvácením",O056,LU,TCPBU3MF-SO3V-S93M-GC5O-LCZJNL5BHYU8
5527,5528,"Úplný nebo neurčený potrat, komplikovaný embolizací ",O057,,73OQJI2R-C06J-83JR-518A-2T4TWO146FYH
5528,5529,"Úplný nebo neurčený potrat, s jinými nebokomplikacemi",O058,,GYFCUJCO-MJWN-ZJ26-MMAV-ZRSH8IT9BPND
5529,5530,Úplný nebo neurčený potrat bez komplikací ,O059,,KXDM5XH9-XJJ2-9U3V-BPC7-Z34PYF4GWOCO
5530,5531,"Neúplný potrat, komplikovaný zánětem rodidel a pánevní",O060,,AUOKDOIN-PO88-NVTT-U044-1SSCJR1NO5HV
5531,5532,"Neúplný potrat, komplikovaný  prodlouženým nebo nadměrným",O061,L,27G8PL5D-STOX-Y802-04KR-OZ3CH6KLDAL2
5532,5533,"Neúplný potrat, komplikovaný  embolizací  ",O062,,36SZN8V7-S23N-6L42-NHR0-24P8NCIT9VMC
5533,5534,Neúplný potrat  s jinými nebo neurčenými,O063,L,D26MRAX4-IY1C-UO0Z-H1ZD-U0029GE9FFEG
5534,5535,Neúplný potrat  bez komplikací  ,O064,L,4LJ0OC6X-S1C0-SWGD-LXG3-QNS3JG1WPZXC
5535,5536,"Úplný nebo neurčený potrat, komplikovaný infekcí pohlavníapánve",O065,L,OANIVITM-RPWJ-AF7H-JKIU-BJ7LDE0PQCQD
5536,5537,"Úplný nebo neurčený potrat, komplikovaný prodlouženým nebokrvácením",O066,,MS9N877U-DLP8-S6S9-RLPX-27Q7S9WEYQTZ
5537,5538,"Úplný nebo neurčený potrat, komplikovaný embolizací ",O067,,C6OMY5JY-GHZJ-UB1J-G24G-OTOG505FLOJ2
5538,5539,"Úplný nebo neurčený potrat, s jinými nebokomplikacemi",O068,L,4WP5RM70-MFF6-BXXP-X29E-L0YZ1Q54BDZS
5539,5540,Úplný nebo neurčený potrat bez komplikací ,O069,,10XCAAGU-RR4X-FOFN-OE63-K1UGK03U2WSJ
5540,5541,"Nezdařený lékařský potrat, komplikovaný infekcí pohlavního ústrojípánve",O070,L,6XYAVXJ5-UZA9-GZXZ-CMS9-T5HBB84SEAV2
5541,5542,"Nezdařený lékařský potrat, komplikovaný prodlouženým nebo nadměrným",O071,L,C2UI1LPP-PWPL-9GY4-8XOX-6H5MSW311CM2
5542,5543,"Nezdařený lékařský potrat, komplikovaný embolizací  ",O072,L,ZAGZ84IY-M5VE-KLVU-3F0S-O20WCUDT8L8N
5543,5544,Nezdařený lékařský potrat s jinými a NS,O073,,8CEUNSQ2-H7QH-PJ7P-KRHG-YCE6HK5NRQXU
5544,5545,Nezdařený lékařský potrat bez komplikací  ,O074,,G6VLLMJP-QKSA-QI42-OJCX-6MHG514SJ75T
5545,5546,"Jiný a NS nezdařený pokus o potrat,infekcípohlavníhoústrojíapánve",O075,L,ZFUAMVFY-ZKAO-DM8K-2IEM-K6ON6SCLT1NA
5546,5547,"Jiný a NS nezdařený pokus o potrat,prodlouženýmnebonadměrnýmkrvácením",O076,LU,FQX5Z62G-L2BF-GT1S-YGKE-FKP0L390WI1K
5547,5548,"Jiný a NS nezdařený pokus o potrat,embolií",O077,L,BFH6Y48O-78TN-2GNP-FD88-96436GL92I6I
5548,5549,Jiný a NS nezdařený pokus o potratjinýmiaNSkomplikacemi,O078,,OLOKNYIF-RWYF-5B2H-XLV7-T8DW2AD54XQU
5549,5550,Jiný a neurčený nezdařený pokus o potratkomplikací,O079,L,NG11U10A-Y5LO-VSPF-XTQN-0DY0MXD6NVA4
5550,5551,"Infekce pohlavního ústrojí a pánve po potratu,těhotenstvíamolahydatidosa",O080,LU,MN2PCH9Y-GBC2-ZD6R-PHDQ-YF51Y95GS2P3
5551,5552,"Prodloužené a nadměrné krvácení po potratu, mimoděložnímamolahydatidosa",O081,L,EGK3F7NH-PC9C-D1GB-Q7BB-2A3PCKI6PQI1
5552,5553,"Embolie po potratu, mimoděložním těhotenství a mola",O082,L,T6DXD0SI-1EHG-W6W5-RSAM-AOAQKR34H19M
5553,5554,"Šok po potratu, mimoděložním těhotenství a mola",O083,LU,DBIVASPR-BWLN-JCBD-2EJW-A0I4NCUS31HU
5554,5555,"Selhání ledvin po potratu, mimoděložním těhotenství ahydatidosa",O084,LU,Q5HUBQCK-5HA6-W2L8-J5F9-AVA4SHFUHW63
5555,5556,"Poruchy výměny látek po potratu, mimoděložním těhotenstvímolahydatidosa",O085,,H4YDVM1P-AXZP-HFYP-P9XD-OI0FEY2U7SJS
5556,5557,"Poškození pánevních orgánů a tkání po potratu,těhotenstvíamolahydatidosa",O086,,2W5N6LBL-KDRL-1YJ2-GF8S-DC80U9VTFQD5
5557,5558,"Jiné žilní komplikace po potratu, mimoděložním těhotenstvímolahydatidosa",O087,,0EJD87NO-YG2R-7096-MKTD-7QTSPGCAOQ37
5558,5559,"Jiné komplikace po potratu, mimoděložním těhotenství ahydatidosa",O088,L,AS58CA7X-4DWG-5PP5-LVIS-RB9A7J4WVFVH
5559,5560,"Komplikace po potratu, mimoděložním těhotenství a molaNS",O089,,5P8W1IPA-GJZP-JV6L-QKHP-JMIFYTOZB1QO
5560,5561,"Dříve existující esenciální hypertenze komplikující těhotenství, porodšestinedělí",O100,LU,XXRJZTF3-MVZG-GJXN-NAUX-CSJ7X0HWQLP8
5561,5562,"Dříve existující hypertenze s postiž.srdce komplikující těhotenství,porodšestinedělí",O101,L,GKQ7SNG7-I9Y9-9SQK-2XMB-JE5N7VVTSXMF
5562,5563,"Dříve existující hypertenze s postiž.ledvin komplikující těhotenství,ašestinedělí",O102,L,BUJEJ4SU-HPK4-M7RV-452H-5J6ZCDYOUYCS
5563,5564,Dříve existující hypertenze s postiž.srdce a ledvinporodašestinedělí,O103,,65FPQ56Z-V261-8OLG-SHZD-5U4Y8E72K442
5564,5565,"Dříve existující sekundární hypertenze komplikující těhotenství, porodšestinedělí",O104,,BDEAINX1-17GF-KGJ5-FM9C-I0HLQ5MJGBO2
5565,5566,"Dříve existující hypertenze komplikující těhotenství, porod aNS",O109,L,9BLET0WK-PDZG-GPSV-6URK-9D5OCHS3UETD
5566,5567, Dříve existující hypertenzní poruchy s nadstavbovou,O11,L,DC9M6BCQ-16EA-D7MR-E77W-U3XGEGHIIF25
5567,5568,Gestační edém     ,O120,,MR8EF00L-6IBP-P7LQ-DSPN-Q2C6LAZRO4BV
5568,5569,Gestační proteinurie     ,O121,,QX6GZC1F-2DPO-7B0M-WV59-I7T0K13XIU51
5569,5570,Gestační edém s proteinurií   ,O122,L,IANJ5U5V-3O7P-NCAB-TZ45-WU3ABC06FIUL
5570,5571, Gestační [vyvolaná těhotenstvím] hypertenze bez významné,O13,L,JA48PQ1O-IZXR-1AVF-5K3R-TW0XC4B51UW0
5571,5572,Střední preeklampsie     ,O140,,DXEFE2T9-EPS3-V1MF-ATQL-SXLLZB1GMCOK
5572,5573,Těžká preeklampsie     ,O141,,TLSE845U-O1LD-17XK-0TYA-M6KMA9ZUJ01R
5573,5574,"Preeklampsie, NS     ",O149,L,YHC2LUNE-CWFM-BDG4-RJBU-5J53Y7V4Q0ZX
5574,5575,Eklampsie v těhotenství    ,O150,LU,YP0QDPSB-92GO-3FIC-Y85V-EGYG9WHUP181
5575,5576,Eklampsie při porodu    ,O151,L,R04TG8O5-7K0W-LG9N-DADJ-QW8QVTZDWNA4
5576,5577,Eklampsie v šestinedělí    ,O152,,0G7FF1QL-05VP-M7ZK-61BO-CLDSECEVDR7W
5577,5578,Eklampsie neurčená do časového období  ,O159,L,C3FT90CC-QS3X-GVKM-EOP9-H1UVRETFNDMF
5578,5579, Neurčená hypertenze v těhotenství  ,O16,L,LMJFIDRZ-8Y1U-7YX3-I7RW-92RKWD64G8UC
5579,5580,Hrozící potrat     ,O200,LU,MQ4KGGDL-0I1O-D0YY-W6SL-DSNXCV5RHDBE
5580,5581,Jiné krvácení v časném těhotenství  ,O208,L,W7K5PD61-9RML-NZ1D-R6ZN-DK67NYY14FQK
5581,5582,"Krvácení v časném těhotenství, NS  ",O209,L,0QB7BPF7-FVAZ-U16H-TXWO-42XGX5U68FE1
5582,5583,Mírná hyperemesis gravidarum    ,O210,,YS4O9GAQ-Y3HY-VPPC-GFTF-FOH2ROC476CQ
5583,5584,Hyperemesis gravidarum s poruchou metabolismu  ,O211,L,2CIW384M-FLV2-0FZ8-1VO4-9SZC5BLZ2XOA
5584,5585,Pozdní zvracení v těhotenství   ,O212,L,BO2YC1EM-QDJ8-SF07-WKAV-XZN49N9LMB9E
5585,5586,Jiné zvracení komplikující těhotenství   ,O218,L,AR9HKJZY-12K8-OB72-4BAD-9AO632B2CSNV
5586,5587,"Zvracení v těhotenství, NS   ",O219,,AK6UEPV4-C0C2-0HIW-0C4Z-CSCR4T2WPQXU
5587,5588,Varikosní žíly na dolních končetinách v těhotenství,O220,L,21B6MO9C-HC6Y-H81J-WG8F-M7WCJBTH31F3
5588,5589,Varixy v oblasti genitálu v těhotenství ,O221,L,18049RV3-E4T3-IAKZ-MPG3-9BZK84IKF6DL
5589,5590,Podkožní tromboflebitis dolních končetin v těhotenství ,O222,L,UWFSJU18-DTQJ-X9W3-N1VM-EZUGXDBNMBQM
5590,5591,Hluboká flebotrombóza v těhotenství   ,O223,L,KERM6VAM-RADM-M3X3-UY9H-MRSGB8WEA476
5591,5592,Hemoroidy v těhotenství    ,O224,L,WG6GF43V-9YLL-RM02-FQHF-96D8Y6JQT78Z
5592,5593,Mozková venózní trombóza v těhotenství  ,O225,L,SVFBB0T8-1NQC-VQSW-8ZHC-1KZ7FIPEF9E4
5593,5594,Jiné žilní komplikace v těhotenství  ,O228,,88XW0KUJ-9BHN-KTYX-HJHY-6WSX9T68SXOT
5594,5595,"Žilní komplikace v těhotenství, NS  ",O229,L,HLM718II-UL5T-PH26-2PL5-7GDH4VHNCRIV
5595,5596,Infekce ledvin (pánvičky ledvinné) v těhotenství ,O230,L,0XB0K98U-UK84-7OD1-9BOR-0QKOEC83AOJ8
5596,5597,Infekce močového měchýře v těhotenství  ,O231,L,O0Q7OYB4-HM86-VROO-8QNZ-P9SLB3DWAC2U
5597,5598,Infekce močové trubice v těhotenství  ,O232,,C2HLKNS2-GQZJ-7ARC-552L-XODIMBHS90C3
5598,5599,Infekce jiných částí močové soustavy v těhotenství,O233,,AL1HDFB6-CLJ7-D3GT-WZXC-UOXXK8ME2M1D
5599,5600,Neurčené infekce močové soustavy v těhotenství ,O234,,WTZ19EXJ-YHCI-RO1N-7I8Y-ADUN1AUQI3VT
5600,5601,Infekce pohlavní soustavy v těhotenství  ,O235,L,PXY24RXI-JDVG-B3M1-9QPY-OTPYG8I335TH
5601,5602,Jiné a NS infekce močové a pohlavnívtěhotenství,O239,L,H66WDDII-TS8V-CFYI-IZ8M-C8ML8RPI5MZ8
5602,5603,"Dříve existující diabetes mellitus, závislý na podávání",O240,,N9N8TFSQ-8P57-HBQ6-MONE-WZHSDQIQEWOZ
5603,5604,"Dříve existující diabetes mellitus, nezávislý na podávání",O241,,OZ0YSL5C-ZOYI-IOYK-8OYX-0RLC50KZSV92
5604,5605,Dříve existující malnutricí vyvolaný diabetes mellitus ,O242,L,TI906DM8-NQ3U-6GVA-QLDG-4F0UXD0R483E
5605,5606,"Dříve existující diabetes mellitus, NS  ",O243,L,D3B8Q4I7-6O4I-KS8P-E0F9-I43SQEJ31Z2J
5606,5607,Diabetes mellitus vzniklý v těhotenství  ,O244,L,8ZFTJLDX-90MJ-AEJG-XF0C-KWCSQM56VLKT
5607,5608,"Diabetes mellitus v těhotenství, NS  ",O249,,V9IN0RUF-AW7U-HDMT-TM8V-NUHRRE4MI2KD
5608,5609, Malnutrice v těhotenství   ,O25,L,DV1TCJZE-16TN-J44B-26EO-95HSZQ6STX19
5609,5610,Nadměrná váha získaná v těhotenství  ,O260,,31OTNHO8-00QS-FP8Y-62CI-10UYUDPNQSSK
5610,5611,Nízká váha získaná v těhotenství  ,O261,LU,L6UCBPJE-HL72-MIWB-G6UB-MFYE3530I5RO
5611,5612,Péče v těhotenství pro habituální potrácení ,O262,,5U9V5WC1-48C6-9O51-QT7I-SZMS9DOXN3NI
5612,5613,Zadržená nitroděložní antikoncepční pomůcka v těhotenství ,O263,LU,QKDS3MTF-Y977-QTUF-B6H9-4POTAEHXE8U8
5613,5614,Herpes gestationis     ,O264,,26EE7KY5-LLF0-6JKF-K9LD-AYXGS5BFE38Y
5614,5615,Hypotenzní syndrom matky    ,O265,,FD8ZQQDN-VRWI-PYFR-UN2F-WROQK5SNDBHU
5615,5616,"Poruchy jater v těhotenství, při porodu ašestinedělí",O266,,JEX0N7SU-1Y59-6TYZ-4QVG-ULE22E72NAVE
5616,5617,"Subluxace symfýzy v těhotenství, při porodu ašestinedělí",O267,L,ULBXNOO0-JRJS-VLBZ-TM46-OYMKVMDNMLYQ
5617,5618,Jiné určené stavy spojené s těhotenstvím ,O268,,VRS4NBYW-9KML-V791-34M3-X8HPBJCRQ7ZF
5618,5619,Stavy spojené s těhotenstvím NS  ,O269,,CYIVRLYA-AYTB-MUQ6-EWL0-MRJ3W1383X6Z
5619,5620,Abnormální hematologický nález při prenatálním screeningu u,O280,L,3BS163W1-YW41-UY08-M93C-24VZ2ETDVR5G
5620,5621,Abnormální biochemický nález při prenatálním screeningu u,O281,L,T29NV2KV-Y97L-F7VG-LPS0-K444BTN4SVF4
5621,5622,Abnormální cytologický nález při prenatálním screeningu u,O282,,CEZH08H7-7KI1-V4ZP-MUIZ-735ZEJWUDO1X
5622,5623,Abnormální ultrazvukový nález při prenatálním screeningu u,O283,L,PZYDGNA7-1KGZ-P6T1-WXSV-YJ7OVO61KWEB
5623,5624,Abnormální radiologický nález při prenatálním screeningu u,O284,,C31VRXS5-8BHO-OABM-N315-LT8WCXDI2SLT
5624,5625,Abnormální chromosomální a genetický nález při prenatálnímumatky,O285,,55KD4URN-XW94-UJI8-NS1T-LZLL3JFQCQU1
5625,5626,Jiné abnormální nálezy při prenatálním screeningu u,O288,L,4GORGPHR-JRMC-AQQ6-86AJ-2OCCPIZAR9BO
5626,5627,"Abnormální nález při prenatálním screeningu u matky,",O289,L,JJM8GVLZ-5DX8-BT27-R9EE-XASULGQEYO69
5627,5628,Plicní komplikace anestézie v průběhu těhotenství ,O290,L,XECCX867-6Q3L-DNCK-M8P5-AZ0CV9PBTQ5I
5628,5629,Srdeční komplikace anestézie v průběhu těhotenství ,O291,L,Y7NSV2X5-HF1T-YWP2-Y8TY-N4VCOW40MWGB
5629,5630,Komplikace centrální nervové soustavy způsobené anestézií vtěhotenství,O292,L,GNBSNARD-COIZ-IC51-P1RW-0SXASK1GSJX3
5630,5631,Toxická reakce na lokální anestézii v průběhu,O293,,MBMDLX5N-1QEB-4QCI-04X9-L5G72U9BMM75
5631,5632,Bolest hlavy vyvolaná spinální nebo epidurální anestéziíprůběhutěhotenství,O294,LU,37VAW57M-FIR1-MUAR-UH0O-ET2IBXVLOKQD
5632,5633,Jiné komplikace spinální nebo epidurální anestézie vtěhotenství,O295,LU,4URNX2AP-2MCF-8PFS-JVDX-N8IE861VQXUK
5633,5634,Selhání nebo obtíže intubace v průběhu těhotenství,O296,L,VYL1EW9V-ZFFN-CDCQ-2HGJ-ZLV84SD6RYC5
5634,5635,Jiné komplikace anestézie v průběhu těhotenství ,O298,L,ZXB8GQJP-O3WH-BT2G-YUAI-CWT8YOGPCVEA
5635,5636,"Komplikace anestézie v průběhu těhotenství, NS ",O299,,IVXY0SB6-LQQB-0G8N-A3HE-9B0S23NOQD9X
5636,5637,Těhotenství dvojčetné     ,O300,,2M8JTHMI-J46X-XPMN-Q6MC-I4DIAOBB9S0Q
5637,5638,Těhotenství trojčetné     ,O301,,PZWX7DD1-SSBX-SVOU-3SLD-H4E70JN1D8IA
5638,5639,Těhotenství čtyřčetné     ,O302,,86HH69H3-B10C-9HP6-WJVN-MALJ0SPAK9JG
5639,5640,Jiné mnohočetné těhotenství    ,O308,L,MFAJBW4P-QJ74-L5RU-8CGZ-I5YIH58Q671A
5640,5641,"Mnohočetné těhotenství, NS    ",O309,,MNGCB0SN-T204-JBHI-4QOS-WGSHGR6XUZ88
5641,5642,Fetus papyraceus     ,O310,L,O9XOEAFK-0LJ3-VASO-DUFW-QZDS542ZL3S1
5642,5643,Přetrvávající těhotenství po potratu jednoho nebo více,O311,,9J8C8EOX-4CAS-JF9I-C1Y8-YEUU4C1WGK6P
5643,5644,Přetrvávající těhotenství po nitroděložním odumření jednoho neboplodů,O312,LU,PO3Z3VON-OT2Q-UCGY-TIOQ-D7HA890RIVPM
5644,5645,Jiné komplikace mnohočetného těhotenství   ,O318,,3DC3OD6T-WAXT-D0U3-54ZD-9HCTIT8YG9K8
5645,5646,Péče o matku pro nestálou polohu plodu,O320,,K0PWAQM9-3Z6M-M44X-5TCS-Q23LUO9XZDEY
5646,5647,Péče o matku pro polohu plodu koncem,O321,,8RJWXGEG-KGCE-DX77-4JL9-5BQ1GMQE3EOY
5647,5648,Péče o matku pro příčnou a šikmouplodu,O322,LU,CV0L389C-XU43-2AD0-8GRP-JUHVWYSSOE4R
5648,5649,"Péče o matku pro polohu plodu předhlavím,neboobličejovou",O323,,1XVGFVVV-DOJP-N2D7-K8XY-MVM7003BUDJS
5649,5650,Péče o matku pro vysoký přímý stavtermínu,O324,LU,UJUJQDLG-XAH6-WZI4-B9GH-56PHMVWDU29D
5650,5651,Péče o matku při vícečet.těhotenství s nepříz.nebojednohonebovíceplodů,O325,L,J0MUAJBI-2T8H-5EW9-EVQJ-9RNH80KATEAD
5651,5652,Péče o matku po úpravě polohy ,O326,L,2T6Q56JN-BVEG-OTMI-RII2-WW1PMDTCH8DP
5652,5653,Péče o matku pro jinou rizikovou čipolohuplodu,O328,,WAMDYMOC-KETH-960I-T5LW-GKLD5IP9U57X
5653,5654,Péče o matku pro rizikovou či patologickouploduNS,O329,L,ZT7WSBPF-UYLZ-MH2V-Y1SE-48A44MOWHWIR
5654,5655,Péče o matku pro nepoměr způsobený deformacíkostímatky,O330,,XC87B9TF-BZG9-K84H-E527-YP27XQPYJCBQ
5655,5656,Péče o matku pro nepoměr způsobený všeobecnězúženoupánví,O331,,49AA29OL-9W38-IAF3-IPRN-O0SNVBMONHFX
5656,5657,Péče o matku pro nepoměr způsobený zúženímpánevníhovchodu,O332,,R2750990-SW82-OECM-23OJ-IMPGYKC4RWRZ
5657,5658,Péče o matku pro nepoměr způsobený zúženímpánevníhovýchodu,O333,L,T5LC9THK-H395-UXNB-AWEU-J5IW9K65PHU9
5658,5659,Péče o matku pro nepoměr mezi plodempánvísdruženéhopůvodumezimatkouaplodem,O334,LU,E1WY32CZ-QCKU-FDJA-1VF3-9KKX8N4OV349
5659,5660,Péče o matku pro nepoměr způsobený velkým,O335,L,E0LG647X-DHHT-UGWJ-O3TE-NH04DYZ7R2XZ
5660,5661,Péče o matku pro nepoměr způsobený hydrocefalickým,O336,L,929FCYHT-0EZB-YKEA-Z5VQ-QDDA57PWCCYN
5661,5662,Péče o matku pro nepoměr způsobený jinýmimalformacemiplodu,O337,,X0JUAO8E-S9N6-DF3E-2VVJ-CH6K9RK3W7VG
5662,5663,Péče o matku pro nepoměr mezi plodempánvíjinéhopůvodu,O338,,EP6GOKFI-0RWB-YS3U-N1VG-WMNE5C26QPW3
5663,5664,Péče o matku pro nepoměr mezi plodempánvíNS,O339,L,IICROUHG-MV2M-SPQU-5N3L-JB0W788JUX0W
5664,5665,Péče o matku pro vrozené vady dělohy,O340,L,0VFBYMX0-3OLZ-OHZT-TWV1-YZPBL7KGE0DQ
5665,5666,Péče o matku pro nádor těla děložního,O341,,AO7ZYN1W-A57J-RQUO-Y4XC-FIPW8O1RYMJC
5666,5667,Péče o matku pro jizvu dělohy pooperaci,O342,,6JBDX736-RYRO-63T7-DMDI-AYKOSRBU2C4K
5667,5668,Péče o matku pro inkompetenci hrdla děložního,O343,LU,4OSGR2D7-2BCL-IH76-H2TZ-HZVYKY5UXX8S
5668,5669,Péče o matku pro jiné abnormality hrdla,O344,L,JW2XRRBK-1T6X-TYS2-FX0T-M2GJ4VTMJ587
5669,5670,Péče o matku pro jiné abnormality těhotné,O345,,JLXWIYNF-MYQE-YNLY-QZC9-2WJQ5K9H7VWT
5670,5671,Péče o matku pro abnormality pochvy ,O346,LU,K0X05CQF-HT2U-6QYD-8DPI-HVW9XVDIVJNM
5671,5672,Péče o matku pro abnormality vulvy a,O347,LU,UJXWZ1VK-30TU-VGCQ-6YY3-OQIZLBPO81BH
5672,5673,Péče o matku při jiných abnormalitách pánevních,O348,LU,4I1UNC0W-92V6-67EC-2M7O-CRK0E1M5GJHL
